Name,Latitude,Longitude,Sample Date,Source,4-Chlorophenyl ether,Air Temperature (°C) [°C],"Alkalinity, total",Aluminum,Ammonia,Ammonia (mg/L),Ammonia-nitrogen,Arsenic,Atrazine,Barium,Beryllium,Bicarbonate,"Biochemical oxygen demand, standard conditions",Boron,Bromide,Cadmium,Calcium,Carbon,Carbon dioxide,Chemical oxygen demand,Chloride,Chlorine,Chloroform,Chlorophyll,Chlorophyll a,"Chlorophyll a, uncorrected for pheophytin",Chromium,Cobalt,Color,Conductivity,Conductivity (uS/cm),Copper,Count,Cylindrospermopsin,DO (mg/L) ,Days Since Rain,Depth,"Depth, Secchi disk depth",Dissolved Oxygent (mg/L),Dissolved oxygen (DO),Dissolved oxygen saturation,E. Coli Average,E. coli (MPN/100 mL),Escherichia coli,Extract volume,Fecal Coliform,Fixed suspended solids,Flow,Flow (CFS),Flow Meas. Method,Flow Severity,Fluoride,Gran acid neutralizing capacity,"Hardness, Ca, Mg","Hardness, magnesium","Hydrocarbons, petroleum",Iron,Kjeldahl nitrogen,Lead,Lithium,Magnesium,Manganese,Mercury,Methylmercury(1+),Microcystins,Moisture content,Molybdenum,Nickel,Nitrate,Nitrate (mg/L),Nitrate + Nitrite,Nitrate-Nitrogen (ppm or mg/L),Nitrite,Nitrogen,Organic carbon,Orthophosphate,Oxidation reduction potential (ORP),Oxygen,Particle distribution,Particle size,Pheophytin a,Phosphorus,Phytoplankton Density,Phytoplankton biovolume,Polychlorinated biphenyls,Potassium,Precipitation,"Precipitation, time since event",RBP Stream width,Rainfall Total (inches in last 3 days),River/stream channel slope,Sample Depth (m) ,Sand,Sea waves severity (choice list),Secchi Disc Transparency (m),Selenium,Silica,Silver,Sodium,Sodium adsorption ratio [(Na),"Specific Conductance, Calculated/Measured Ratio",Specific conductance,Streptococcus,Strontium,Sulfate,Sulfur Sulfate,Suspended Sediment Concentration (SSC) ,TCEQ Stream Segment,TDS,TKN (mg/L),Temperature (°C),"Temperature, air","Temperature, sample","Temperature, water",Total Coliform,"Total Nitrogen, mixed forms",Total P (mg/L),"Total Phosphorus, mixed forms",Total Sample Weight,Total Suspended Solids (mg/L),Total Suspended Solids (µg/L),Total dissolved solids,Total solids,Total suspended solids,Total volatile solids,Transparency Tube (m),"Transparency, Secchi tube with disk",True color,Turbidity,Velocity - stream,Water Temperature (°C),Weather condition (WMO code 4501) ,Width,Zinc,"p,p'-DDE",pH
12677,30.0344,-98.1263,9/9/2021,Meadows,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,589,,,,6.2,3,,,,,,,2,,,,,,2.9,,3,,,,,,,,,,,,,,,,,,,0.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.85,,21.2,,,,,,0.02,,,0.5,500,,,,,,,,,,,,,,,7.1
12677,30.0344,-98.1263,12/8/2021,Meadows,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,593,,,,5.8,12,,,,,,,2,,,,,,9.4,,3,,,,,,,,,,,,,,,,,,,0.637,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,385.45,,20.8,,,,,,0.02,,,0.5,500,,,,,,,,,,,,,,,7
12677,30.0344,-98.1263,3/9/2022,Meadows,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,606,,,,6.5,2,,,,,,,1,,,,,,3.7,,3,,,,,,,,,,,,,,,,,,,0.736,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,393.9,,20.8,,,,,,0.02,,,0.5,500,,,,,,,,,,,,,,,7
12677,30.0344,-98.1263,6/15/2022,Meadows,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,604,,,,7.2,22,,,,,,,5,,,,,,0.65,,2,,,,,,,,,,,,,,,,,,,0.553,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,392.6,,21.8,,,,,,0.02,,,1.3,1300,,,,,,,,,,,,,,,7.2
12677,30.0344,-98.1263,9/8/2022,Meadows,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,598,,,,6.3,1,,,,,,,1,,,,,,0.5,,2,,,,,,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,388.7,,21.1,,,,,,0.02,,,0.5,500,,,,,,,,,,,,,,,7.2
12677,30.0344,-98.1263,12/7/2022,Meadows,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,597,,,,6.9,12,,,,,,,5,,,,,,0.2,1,2,,,,,,,,,,,,,,,,,,,0.603,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,388.05,,21.2,,,,,,0.02,,,0.5,500,,,,,,,,,,,,,,,6.8
12677,30.0344,-98.1263,3/29/2023,Meadows,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,599,,,,6.2,12,,,,,,,2,,,,,,0,,1,,,,,,,,,,,,,,,,,,,0.599,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,389.35,,21,,,,,,0.02,,,1.3,1300,,,,,,,,,,,,,,,7.1
12677,30.0344,-98.1263,6/14/2023,Meadows,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,639,,,,3.3,9,,,,,,,40,,,,,,0.1,1,2,,,,,,,,,,,,,,,,,,,0.853,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,415.35,,21.3,,,,,,0.02,,,0.5,500,,,,,,,,,,,,,,,6.6
12677,30.0344,-98.1263,9/20/2023,Meadows,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,365,,,,6.2,3,,,,,,,20,,,,,,0.3,1,2,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,237.25,,27.2,,,,,,0.03,,,4.3,4300,,,,,,,,,,,,,,,8.2
12677,30.0344,-98.1263,1/24/2024,Meadows,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,617,,,,5.5,0,,,,,,,440,,,,,,11.6,1,3,,,,,,,,,,,,,,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,401.05,,20.7,,,,,,0.02,,,0.9,900,,,,,,,,,,,,,,,6.6
12677,30.0344,-98.1263,3/20/2024,Meadows,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,656,,,,5.9,2,,,,,,,1,,,,,,0.1,1,2,,,,,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,426.4,,21,,,,,,0.02,,,0.5,500,,,,,,,,,,,,,,,7
12677,30.0344,-98.1263,7/11/2024,Meadows,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,16.6,5,,,,,,,1,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,0.727,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,403,,22.4,,,,,,0.02,,,0.5,500,,,,,,,,,,,,,,,7.1
12677,30.0344,-98.1263,11/13/2024,Meadows,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,615,,,,10.3,8,,,,,,,240,,,,,,0,1,1,,,,,,,,,,,,,,,,,,,0.676,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,399.75,,21.5,,,,,,0.02,,,0.5,500,,,,,,,,,,,,,,,6.8
12677,30.0344,-98.1263,2/13/2025,Meadows,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,0.6,600,,,,,,,,,,,,,,,
12677,30.0344,-98.1263,2/18/2025,Meadows,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,647,,,,5.3,6,,,,,,,550,,,,,,0.5,1,2,,,,,,,,,,,,,,,,,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,,,,,,420.55,,20.9,,,,,,0.02,,,0.6,600,,,,,,,,,,,,,,,7
13513,30.03,-98.1211,2/25/2007,Meadows,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,0,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1815,,,,,,,,,,,,,,,,,,,,,,,16.9,,,,,6.9
13513,30.03,-98.1211,3/31/2007,Meadows,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,3,,,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.3,,,,,,,,,,,,,,,,1815,,,,,,,,,,,,,,,,,,,,,,,20.5,,,,,7.6
13513,30.03,-98.1211,5/9/2007,Meadows,,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,,,,,15,,,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1815,,,,,,,,,,,,,,,,,,,,,,,23,,,,,7.7
14153,29.8658,-97.9303,5/13/1996,Meadows,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,23.5,,,,,7.7
14153,29.8658,-97.9303,5/23/1997,Meadows,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,22.5,,,,,7.5
14153,29.8658,-97.9303,3/10/1998,Meadows,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,3,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,19,,,,,7.7
14153,29.8658,-97.9303,6/3/1998,Meadows,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,24,,,,,8.1
14153,29.8658,-97.9303,8/26/1998,Meadows,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,,,,,3,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,23,,,,,7.7
14153,29.8658,-97.9303,3/27/1999,Meadows,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,,,,,0,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.84,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,20,,,,,7.8
14153,29.8658,-97.9303,2/18/2000,Meadows,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,,,,16,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,21,,,,,7.8
14153,29.8658,-97.9303,4/3/2000,Meadows,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,,,,,1,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,21,,,,,8
14153,29.8658,-97.9303,4/18/2000,Meadows,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,22,,,,,7.9
14153,29.8658,-97.9303,10/28/2000,Meadows,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,,,,,6,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,22,,,,,8
14153,29.8658,-97.9303,7/11/2001,Meadows,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570,,,,,10,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,23,,,,,7.5
14153,29.8658,-97.9303,10/1/2001,Meadows,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,,,,,9,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,20.5,,,,,8
14153,29.8658,-97.9303,1/23/2002,Meadows,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,18,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,,8
14153,29.8658,-97.9303,2/19/2002,Meadows,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,13,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,21,,,,,7.8
14153,29.8658,-97.9303,5/14/2002,Meadows,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,37,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,22,,,,,8
14153,29.8658,-97.9303,10/26/2003,Meadows,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,15,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0.2,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,21,,,,,7.5
14153,29.8658,-97.9303,3/22/2004,Meadows,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,9,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,0.5,,,0,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,22,,,,,7.9
14153,29.8658,-97.9303,7/12/2004,Meadows,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,11,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,0.11,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,23,,,,,7.9
14153,29.8658,-97.9303,2/27/2005,Meadows,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,1,,,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,22,,,,,7.9
14153,29.8658,-97.9303,5/20/2005,Meadows,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,4,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,21.5,,,,,7.2
14153,29.8658,-97.9303,8/9/2005,Meadows,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,1,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,2,,,,,7.5
14153,29.8658,-97.9303,9/5/2005,Meadows,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,28,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,23.5,,,,,8
14153,29.8658,-97.9303,10/30/2005,Meadows,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,,,,,19,,,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,23,,,,,8.2
14153,29.8658,-97.9303,12/4/2005,Meadows,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,8,,,9.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,0,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,19,,,,,8.7
14153,29.8658,-97.9303,12/29/2005,Meadows,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,33,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,20,,,,,8
14153,29.8658,-97.9303,1/29/2006,Meadows,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,,,,,64,,,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,0.33,,,1.5,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,20,,,,,8
14153,29.8658,-97.9303,2/3/2006,Meadows,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670,,,,,69,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,0,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,18,,,,,
14153,29.8658,-97.9303,3/26/2006,Meadows,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,,,,,120,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,1.25,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,24.5,,,,,8.3
14153,29.8658,-97.9303,5/19/2006,Meadows,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590,,,,,13,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,0.1,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,23,,,,,8.3
14153,29.8658,-97.9303,6/22/2006,Meadows,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,4,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,1,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,24.5,,,,,7.6
14153,29.8658,-97.9303,7/13/2006,Meadows,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,9,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,1,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,24,,,,,7.6
14153,29.8658,-97.9303,7/30/2006,Meadows,,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,0,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,27.5,,,,,7.6
14153,29.8658,-97.9303,8/20/2006,Meadows,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,,,,47,,,7.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1.5,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,26.5,,,,,7.7
14153,29.8658,-97.9303,8/21/2006,Meadows,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,48,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,1.5,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,22,,,,,7.3
14153,29.8658,-97.9303,9/16/2006,Meadows,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,,,,11,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,24.5,,,,,7.7
14153,29.8658,-97.9303,10/14/2006,Meadows,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,4,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,22,,,,,8.25
14153,29.8658,-97.9303,11/12/2006,Meadows,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,19.5,,,,,7.8
14153,29.8658,-97.9303,12/16/2006,Meadows,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,58,,,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.3,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,18,,,,,7.8
14153,29.8658,-97.9303,1/2/2007,Meadows,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,9,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,28,,,,,7.8
14153,29.8658,-97.9303,1/7/2007,Meadows,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,4,,,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,15,,,,,7.8
14153,29.8658,-97.9303,2/24/2007,Meadows,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,38,,,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,22,,,,,7.2
14153,29.8658,-97.9303,3/15/2007,Meadows,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,2,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,,0.33,,,1.7,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,24,,,,,7
14153,29.8658,-97.9303,4/1/2007,Meadows,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,0.33,,,1.5,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,24,,,,,7.9
14153,29.8658,-97.9303,5/6/2007,Meadows,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,2,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.33,,,0.75,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,23.5,,,,,8.1
14153,29.8658,-97.9303,6/15/2007,Meadows,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610,,,,,1,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,23,,,,,7.2
14153,29.8658,-97.9303,7/1/2007,Meadows,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,1,,,7.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,0.75,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,23.5,,,,,7.5
14153,29.8658,-97.9303,7/26/2007,Meadows,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,,,,,1,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,0.33,,,0,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,22,,,,,7.5
14153,29.8658,-97.9303,9/17/2007,Meadows,,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,,,,,6,,,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,2.5,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,23,,,,,
14153,29.8658,-97.9303,10/27/2007,Meadows,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,,,,46,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,1.4,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,21,,,,,7.2
14153,29.8658,-97.9303,12/31/2007,Meadows,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720,,,,,36,,,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,0,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,20,,,,,7.2
14153,29.8658,-97.9303,3/24/2008,Meadows,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,,,,6,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.33,,,,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,19,,,,,8.3
14153,29.8658,-97.9303,5/24/2008,Meadows,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,,,,,2,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.33,,,1,,,,,,,,,,,,,1814,,,,,,,,,,,,,,,,,,,,,,,22,,,,,7.7
